"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"6180","O'Keefe, Aidan","FR-1","U. of New England","33:47.9","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6181","Hernandez, Dean","SO-2","U. of New England","33:58.3","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6182","Benoit, Zachary","SR-4","U. of New England","34:43.4","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6183","Schweizer, James","JR-3","U. of New England","41:24.9","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6184","Mitchell, Brennan","JR-3","U. of New England","DNS","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6185","Chase, Anthony","SO-2","U. of New England","27:02.2","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6186","Duffy, Donovan","JR-3","U. of New England","28:29.0","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6187","Waters, Jeffery","FR-1","U. of New England","28:43.9","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6188","DeYoung, Chris","SO-2","U. of New England","29:00.7","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6189","Walker, Alec","SR-4","U. of New England","29:05.1","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6190","Alexander, Nolan","FR-1","U. of New England","29:31.9","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6191","Boucher, Kyle","FR-1","U. of New England","29:38.7","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6192","Mclaughlin, Kyle","SO-2","U. of New England","30:03.7","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6193","Vitareilli, Alex","SO-2","U. of New England","30:38.8","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6194","Mitchell, Brennan","JR-3","U. of New England","31:09.1","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6195","Miller, Ian Miller","SR-4","U. of New England","31:36.6","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6196","Pellerin, Tyler","SO-2","U. of New England","32:49.7","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6197","Jasani, Kevin","SO-2","U. of New England","33:43.5","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6198","Benoit, Zachary","SR-4","U. of New England","33:57.3","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6199","Hernandez, Dean","SO-2","U. of New England","34:42.0","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6200","O'Keefe, Aidan","FR-1","U. of New England","35:25.8","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6201","Schweizer, James","JR-3","U. of New England","42:37.2","September 21, 2019
","48th Annual POP CROWELL 6K Women & 8K Men","
Gordon College
255 Grapevine Road
Wenham, MA 01984
  "
"6202","Hickey, Jacob","JR-3","U. of New England","25:21.4","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6203","Chase, Anthony","SO-2","U. of New England","26:38.5","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6204","Waters, Jeffery","FR-1","U. of New England","27:35.8","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6205","Duffy, Donovan","JR-3","U. of New England","28:43.7","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6206","Walker, Alec","SR-4","U. of New England","28:45.3","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6207","DeYoung, Chris","SO-2","U. of New England","28:46.4","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6208","Boucher, Kyle","FR-1","U. of New England","29:28.1","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6209","Alexander, Nolan","FR-1","U. of New England","30:01.7","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6210","Mclaughlin, Kyle","SO-2","U. of New England","30:10.2","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6211","Mitchell, Brennan","JR-3","U. of New England","31:00.4","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6212","Pellerin, Tyler","SO-2","U. of New England","31:54.8","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6213","Miller, Ian Miller","SR-4","U. of New England","32:35.4","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6214","O'Keefe, Aidan","FR-1","U. of New England","34:17.0","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6215","Benoit, Zachary","SR-4","U. of New England","34:22.1","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6216","Schweizer, James","JR-3","U. of New England","41:52.1","September  07, 2019
","2019 Jim Sheehan Alumni XC Invitational","
Doyle Conservation
464 Abbott Ave.
Leominster, MA 01453
  "
"6217","Richwall, Jason","SR-4","Muhlenberg","25:49.4","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"6218","Richwall, Jason","SR-4","Muhlenberg","24:57.6","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6219","Smurla, Patrick","SO-2","Muhlenberg","26:41.1","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6220","Silverman, Jonah","SO-2","Muhlenberg","27:25.1","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6221","Morgan, Sam","SO-2","Muhlenberg","28:33.2","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6222","Soderstedt, Conner","FR-1","Muhlenberg","28:47.3","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6223","Tassone, Kyle","FR-1","Muhlenberg","31:10.8","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6224","Stefan, Adam","FR-1","Muhlenberg","34:11.6","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6225","Walkush, Declan","JR-3","Muhlenberg","DNS","November 16, 2019
","NCAA Division III Mideast Region Cross Country Championships","
Goodman Campus at Lehigh University
Bethlehem, PA 18104
  "
"6226","Richwall, Jason","SR-4","Muhlenberg","25:48.4","November  02, 2019
","2019 Centennial Conference Championships","
Gettysburg College
Gettysburg, PA 17325
  "
"6227","Smurla, Patrick","SO-2","Muhlenberg","26:41.5","November  02, 2019
","2019 Centennial Conference Championships","
Gettysburg College
Gettysburg, PA 17325
  "
"6228","Silverman, Jonah","SO-2","Muhlenberg","27:41.9","November  02, 2019
","2019 Centennial Conference Championships","
Gettysburg College
Gettysburg, PA 17325
  "
"6229","Morgan, Sam","SO-2","Muhlenberg","28:34.2","November  02, 2019
","2019 Centennial Conference Championships","
Gettysburg College
Gettysburg, PA 17325
  "
"6230","Soderstedt, Conner","FR-1","Muhlenberg","29:49.5","November  02, 2019
","2019 Centennial Conference Championships","
Gettysburg College
Gettysburg, PA 17325
  "
"6231","Tassone, Kyle","FR-1","Muhlenberg","31:46.1","November  02, 2019
","2019 Centennial Conference Championships","
Gettysburg College
Gettysburg, PA 17325
  "
"6232","Stefan, Adam","FR-1","Muhlenberg","35:16.9","November  02, 2019
","2019 Centennial Conference Championships","
Gettysburg College
Gettysburg, PA 17325
  "
"6233","Richwall, Jason","SR-4","Muhlenberg","25:48.7","October 19, 2019
","31st Annual Gettysburg Invitational","
Gettysburg College
Gettysburg, PA 17325
  "
"6234","Silverman, Jonah","SO-2","Muhlenberg","27:25.0","October 19, 2019
","31st Annual Gettysburg Invitational","
Gettysburg College
Gettysburg, PA 17325
  "
"6235","Smurla, Patrick","SO-2","Muhlenberg","27:36.2","October 19, 2019
","31st Annual Gettysburg Invitational","
Gettysburg College
Gettysburg, PA 17325
  "
"6236","Morgan, Sam","SO-2","Muhlenberg","29:28.5","October 19, 2019
","31st Annual Gettysburg Invitational","
Gettysburg College
Gettysburg, PA 17325
  "
"6237","Soderstedt, Conner","FR-1","Muhlenberg","29:51.6","October 19, 2019
","31st Annual Gettysburg Invitational","
Gettysburg College
Gettysburg, PA 17325
  "
"6238","Tassone, Kyle","FR-1","Muhlenberg","32:35.0","October 19, 2019
","31st Annual Gettysburg Invitational","
Gettysburg College
Gettysburg, PA 17325
  "
"6239","Stefan, Adam","FR-1","Muhlenberg","35:28.6","October 19, 2019
","31st Annual Gettysburg Invitational","
Gettysburg College
Gettysburg, PA 17325
  "
"6240","Richwall, Jason","SR-4","Muhlenberg","25:44.8","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6241","Smurla, Patrick","SO-2","Muhlenberg","26:33.9","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6242","Silverman, Jonah","SO-2","Muhlenberg","27:41.6","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6243","Morgan, Sam","SO-2","Muhlenberg","28:36.6","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6244","Soderstedt, Conner","FR-1","Muhlenberg","29:56.3","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6245","Tassone, Kyle","FR-1","Muhlenberg","32:21.7","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6246","Stefan, Adam","FR-1","Muhlenberg","33:59.5","October  05, 2019
","Lehigh Paul Short Run (College)","
Lehigh
Bethlehem, PA 18015
  "
"6247","Ostertag-Hill, Luca","SR-4","Bowdoin","25:56.1","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"6248","Ostertag-Hill, Luca","SR-4","Bowdoin","25:35.7","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6249","Meredith, Andrew","SO-2","Bowdoin","25:49.5","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6250","Auer, John","FR-1","Bowdoin","26:43.7","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6251","Fuell, Ted","FR-1","Bowdoin","26:49.6","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6252","Dong, Vincent","JR-3","Bowdoin","26:56.3","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6253","King, Aidan","JR-3","Bowdoin","27:12.3","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6254","Peters, Brooks","FR-1","Bowdoin","27:27.9","November 16, 2019
","NCAA Division III New England Region Cross Country Championships","
Bowdoin
Brunswick, ME 
  "
"6255","Ostertag-Hill, Luca","SR-4","Bowdoin","26:29.8","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6256","Meredith, Andrew","SO-2","Bowdoin","26:31.9","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6257","Auer, John","FR-1","Bowdoin","27:31.8","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6258","King, Aidan","JR-3","Bowdoin","27:41.2","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6259","Fuell, Ted","FR-1","Bowdoin","27:47.8","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6260","Dong, Vincent","JR-3","Bowdoin","28:08.9","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6261","Smolenski, Shane","SO-2","Bowdoin","28:17.3","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6262","Supple, Ryan","FR-1","Bowdoin","28:22.2","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6263","Ott, Griffin","SO-2","Bowdoin","28:49.7","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6264","Giltner, James","FR-1","Bowdoin","29:41.5","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6265","Maniatis, Nick","SO-2","Bowdoin","DNF","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6266","DiCerbo, Lucas","FR-1","Bowdoin","DNS","November  02, 2019
","NESCAC Cross Country Championships","
Mt Greylock High School
Williamstown, MA 
  "
"6267","Meredith, Andrew","SO-2","Bowdoin","26:33.0","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6268","King, Aidan","JR","Bowdoin","27:08.7","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6269","Dong, Vincent","JR-3","Bowdoin","27:17.5","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6270","Supple, Ryan","FR-1","Bowdoin","27:18.0","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6271","Fuell, Ted","FR-1","Bowdoin","27:18.2","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6272","Smolenski, Shane","SO-2","Bowdoin","28:20.1","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6273","Giltner, James","FR-1","Bowdoin","28:53.9","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6274","Ott, Griffin","SO-2","Bowdoin","29:09.9","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6275","Maniatis, Nick","SO-2","Bowdoin","29:17.2","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6276","DiCerbo, Lucas","FR-1","Bowdoin","29:24.0","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6277","Enger, Peter","SO-2","Bowdoin","29:24.4","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6278","Humphreys, Drew","JR-3","Bowdoin","30:08.7","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6279","Melo, Jose","FR-1","Bowdoin","36:12.8","October 26, 2019
","Bowdoin XC Invitational II","
Bowdoin
Brunswick, ME 
  "
"6280","Ott, Griffin","SO-2","Bowdoin","28:10.9","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6281","Dean, Michael","SO-2","Bowdoin","28:40.8","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6282","DiCerbo, Lucas","FR-1","Bowdoin","28:58.2","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6283","Maniatis, Nick","SO-2","Bowdoin","29:15.7","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6284","Ostertag-Hill, Luca","SR-4","Bowdoin","26:04.4","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6285","Meredith, Andrew","SO-2","Bowdoin","26:04.6","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6286","King, Aidan","JR-3","Bowdoin","26:39.7","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6287","Dong, Vincent","JR-3","Bowdoin","26:57.9","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6288","Supple, Ryan","FR-1","Bowdoin","27:18.6","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6289","Smolenski, Shane","SO-2","Bowdoin","28:43.5","October 12, 2019
","2019 NEICAAA Cross Country Championship Meet","
Franklin Park
1 Franklin Park Roac
Boston, MA 02121
  "
"6290","Meredith, Andrew","SO-2","Bowdoin","26:29.5","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6291","Ostertag-Hill, Luca","SR-4","Bowdoin","27:07.3","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6292","Peters, Brooks","FR-1","Bowdoin","27:45.5","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6293","King, Aidan","JR-3","Bowdoin","27:56.7","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6294","Supple, Ryan","FR-1","Bowdoin","28:15.5","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6295","Dong, Vincent","JR-3","Bowdoin","28:30.1","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6296","Smolenski, Shane","SO-2","Bowdoin","28:32.0","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6297","Dean, Michael","SO-2","Bowdoin","29:27.7","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6298","Ott, Griffin","SO-2","Bowdoin","29:29.7","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6299","DiCerbo, Lucas","FR-1","Bowdoin","29:44.3","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6300","Maniatis, Nick","SO-2","Bowdoin","30:11.3","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6301","Humphreys, Drew","JR-3","Bowdoin","31:14.3","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6302","Enger, Peter","SO-2","Bowdoin","DNS","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6303","Fuell, Ted","FR-1","Bowdoin","DNS","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6304","Bowie, Liam","JR-3","Bowdoin","DNS","October  05, 2019
","State of Maine meet","
Colby College
Waterville, ME 04901
  "
"6305","Ostertag-Hill, Luca","SR-4","Bowdoin","26:29.8","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6306","Meredith, Andrew","SO-2","Bowdoin","26:31.9","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6307","Auer, John","FR-1","Bowdoin","27:31.8","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6308","King, Aidan","JR-3","Bowdoin","27:41.2","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6309","Fuell, Ted","FR-1","Bowdoin","27:47.8","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6310","Dong, Vincent","JR-3","Bowdoin","28:08.9","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6311","Smolenski, Shane","SO-2","Bowdoin","28:17.3","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6312","Supple, Ryan","FR-1","Bowdoin","28:22.2","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6313","Ott, Griffin","SO-2","Bowdoin","28:49.7","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6314","Giltner, James","FR-1","Bowdoin","29:41.5","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6315","Maniatis, Nick","SO-2","Bowdoin","DNF","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6316","DiCerbo, Lucas","FR-1","Bowdoin","DNS","September 28, 2019
","Williams Invitational","
Mt Greylock High School
Williamstown, MA 
  "
"6317","Meredith, Andrew","SO-2","Bowdoin","26:49.5","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6318","Ostertag-Hill, Luca","SR-4","Bowdoin","26:58.3","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6319","Fuell, Ted","FR-1","Bowdoin","27:14.5","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6320","Peters, Brooks","FR-1","Bowdoin","27:36.2","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6321","Supple, Ryan","FR-1","Bowdoin","28:36.2","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6322","Smolenski, Shane","SO-2","Bowdoin","28:52.8","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6323","Dong, Vincent","JR-3","Bowdoin","28:53.9","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6324","Humphreys, Drew","JR-3","Bowdoin","29:29.3","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6325","Dean, Michael","SO-2","Bowdoin","29:48.8","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6326","Ott, Griffin","SO-2","Bowdoin","29:51.6","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6327","Giltner, James","FR-1","Bowdoin","30:29.3","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6328","Enger, Peter","SO-2","Bowdoin","DNF","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6329","Maniatis, Nick","SO-2","Bowdoin","DNF","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6330","King, Aidan","JR-3","Bowdoin","DNS","September 21, 2019
","Bowdoin XC Invitational I","
Bowdoin
Brunswick, ME 
  "
"6331","Andersen, Chris","SO-2","Ramapo","25:57.3","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"6332","Rodriguez, Jason","JR-3","Ramapo","26:11.7","November 23, 2019
","NCAA Division III Cross Country Championships","
E.P. Tom Sawyer Park
Louisville, KY 40203
  "
"6333","Andersen, Chris","SO-2","Ramapo","25:56.4","November 16, 2019
","NCAA Division III Atlantic Region Cross Country Championships","
St. Lawrence University
Canton, NY 13617
  "
"6334","Rodriguez, Jason","JR-3","Ramapo","25:59.0","November 16, 2019
","NCAA Division III Atlantic Region Cross Country Championships","
St. Lawrence University
Canton, NY 13617
  "
"6335","Fiumefreddo, Steven","SO-2","Ramapo","26:06.3","November 16, 2019
","NCAA Division III Atlantic Region Cross Country Championships","
St. Lawrence University
Canton, NY 13617
  "
"6336","DeMarco, Nicholas","JR-3","Ramapo","26:36.3","November 16, 2019
","NCAA Division III Atlantic Region Cross Country Championships","
St. Lawrence University
Canton, NY 13617
  "
"6337","Suarez, Gabriel","JR-3","Ramapo","26:49.6","November 16, 2019
","NCAA Division III Atlantic Region Cross Country Championships","
St. Lawrence University
Canton, NY 13617
  "
"6338","DeLaCruz, Jose","SR-4","Ramapo","27:00.8","November 16, 2019
","NCAA Division III Atlantic Region Cross Country Championships","
St. Lawrence University
Canton, NY 13617
  "
"6339","Cermeno, Eduardo","SO-2","Ramapo","27:32.3","November 16, 2019
","NCAA Division III Atlantic Region Cross Country Championships","
St. Lawrence University
Canton, NY 13617
  "
"6340","DeMarco, Nicholas","JR-3","Ramapo","24:59.1","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6341","Rodriguez, Jason","JR-3","Ramapo","25:02.7","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6342","Andersen, Chris","SO-2","Ramapo","25:10.6","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6343","Fiumefreddo, Steven","SO-2","Ramapo","25:11.5","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6344","Stephenson, Chris","SR-4","Ramapo","25:11.8","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6345","DeLaCruz, Jose","SR-4","Ramapo","25:32.4","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6346","Suarez, Gabriel","JR-3","Ramapo","25:46.2","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6347","Cermeno, Eduardo","SO-2","Ramapo","26:09.2","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
"6348","Mercado, Jason","FR-1","Ramapo","26:33.6","November  02, 2019
","NJAC Cross Country Championships","
Stockton University
Galloway, NJ 08240
  "
