"","NAME","YEAR","TEAM","TIME","DATE","MEETNAME","COURSE"
"2765","Coogan, Joey","JR-3","Otterbein","29:04.9","October 27, 2018
","Ohio Athletic Conference XC Championships","
Sable Creek Golf Course
Hartville, OH 44601
  "
"2766","Lewis, Alex","SO-2","Otterbein","29:11.3","October 27, 2018
","Ohio Athletic Conference XC Championships","
Sable Creek Golf Course
Hartville, OH 44601
  "
"2767","Bitter, Andrew","SR-4","Otterbein","30:09.9","October 27, 2018
","Ohio Athletic Conference XC Championships","
Sable Creek Golf Course
Hartville, OH 44601
  "
"2768","Smith, Devyn","FR-1","Otterbein","30:10.3","October 27, 2018
","Ohio Athletic Conference XC Championships","
Sable Creek Golf Course
Hartville, OH 44601
  "
"2769","Clark, Marcus","FR-1","Otterbein","30:33.9","October 27, 2018
","Ohio Athletic Conference XC Championships","
Sable Creek Golf Course
Hartville, OH 44601
  "
"2770","Hampton, Chase","JR-3","Otterbein","25:41.2","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2771","Hoffman, Max","JR-3","Otterbein","26:13.8","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2772","Kellogg, Ian","SR-4","Otterbein","26:14.2","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2773","Ehret, Jamey","SR-4","Otterbein","26:18.6","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2774","Thompson, Jacob","JR-3","Otterbein","26:24.7","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2775","Dilley, Trevor","SR-4","Otterbein","26:30.5","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2776","Clevinger, Alex","JR-3","Otterbein","27:11.8","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2777","Mehalic, Jason","FR-1","Otterbein","27:12.4","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2778","Estes, Ryan","FR-1","Otterbein","27:28.0","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2779","Bosworth, Ryan","FR-1","Otterbein","27:40.8","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2780","Daily, Bill","FR-1","Otterbein","27:59.4","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2781","McClain, Mitchell","SO-2","Otterbein","28:18.7","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2782","Coogan, Joey","JR-3","Otterbein","28:42.6","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2783","Lewis, Alex","SO-2","Otterbein","28:46.6","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2784","Beireis, Gage","FR-1","Otterbein","28:53.2","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2785","Vipperman, Seth","JR-3","Otterbein","29:14.3","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2786","Smith, Devyn","FR-1","Otterbein","30:32.5","October 13, 2018
","KollegeTown Pre National Meet","
 Lake Breeze Golf Club
 Winneconne,   WI 12345
  "
"2787","Hampton, Chase","JR-3","Otterbein","24:42.2","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2788","Thompson, Jacob","JR-3","Otterbein","25:09.2","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2789","Dilley, Trevor","SR-4","Otterbein","25:10.2","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2790","Hoffman, Max","JR-3","Otterbein","25:15.6","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2791","Ehret, Jamey","SR-4","Otterbein","25:19.3","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2792","Kellogg, Ian","SR-4","Otterbein","25:53.6","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2793","Clevinger, Alex","JR-3","Otterbein","26:08.8","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2794","Mehalic, Jason","FR-1","Otterbein","26:23.5","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2795","Bosworth, Ryan","FR-1","Otterbein","27:29.1","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2796","Estes, Ryan","FR-1","Otterbein","26:00.2","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2797","Daily, Bill","FR-1","Otterbein","27:14.3","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2798","Beireis, Gage","FR-1","Otterbein","27:22.2","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2799","Vipperman, Seth","JR-3","Otterbein","27:43.7","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2800","McClain, Mitchell","SO-2","Otterbein","28:06.4","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2801","Clark, Marcus","FR-1","Otterbein","28:33.9","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2802","Smith, Devyn","FR-1","Otterbein","28:43.6","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2803","Bitter, Andrew","SR-4","Otterbein","29:23.8","September 29, 2018
","All-Ohio Collegiate Championships","
University of Akron
Akron, OH 44325
  "
"2804","Ehret, Jamey","SR-4","Otterbein","26:25.0","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2805","Hampton, Chase","","Otterbein","26:25.3","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2806","Thompson, Jacob","JR-3","Otterbein","26:25.5","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2807","Kellogg, Ian","SR-4","Otterbein","26:57.0","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2808","Dilley, Trevor","SR-4","Otterbein","27:10.6","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2809","Hoffman, Max","","Otterbein","27:25.0","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2810","Clevinger, Alex","JR-3","Otterbein","27:37.2","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2811","Bosworth, Ryan","FR-1","Otterbein","27:41.0","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2812","Daily, Bill","FR-1","Otterbein","28:15.1","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2813","Beireis, Gage","FR-1","Otterbein","28:32.1","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2814","McClain, Mitchell","SO-2","Otterbein","28:45.9","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2815","Coogan, Joey","JR-3","Otterbein","28:49.0","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2816","Estes, Ryan","FR-1","Otterbein","28:57.5","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2817","Vipperman, Seth","JR-3","Otterbein","29:19.9","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2818","Smith, Devyn","FR-1","Otterbein","30:43.7","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2819","Clark, Marcus","FR-1","Otterbein","31:18.8","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2820","Conlon, Mackenzie","JR-3","Otterbein","33:57.4","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2821","Engram, Cincere","FR-1","Otterbein","39:33.0","September 15, 2018
","Otterbein Invitational","
Otterbein
Westerville, OH 43081
  "
"2822","Hannan, Chris","SR-4","Oneonta","25:06.4","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2823","Palmer, Matt","JR-3","Oneonta","25:51.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2824","Akerley, Devin","SR-4","Oneonta","26:19.3","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2825","Dellabough, Blake","JR-3","Oneonta","26:25.7","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2826","McDonald, Ethan","JR-3","Oneonta","26:27.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2827","Inguanta, Phillip","SR-4","Oneonta","26:42.6","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2828","Ryan, Sean","JR-3","Oneonta","27:19.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2829","McDonald, Ethan","JR-3","Oneonta","26:39.0","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2830","Hannan, Chris","SR-4","Oneonta","26:54.5","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2831","Palmer, Matt","JR-3","Oneonta","27:02.0","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2832","Akerley, Devin","SR-4","Oneonta","27:19.3","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2833","Dellabough, Blake","JR-3","Oneonta","27:26.0","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2834","Inguanta, Phillip","SR-4","Oneonta","27:37.2","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2835","Ryan, Sean","JR-3","Oneonta","28:28.7","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2836","Brennan, Ryan","SR-4","Oneonta","DNF","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2837","Farrell, John Ryan","SO-2","Oneonta","DNF","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2838","O'Rourke, Ryan","SO-2","Oneonta","DNF","November 10, 2018
","NCAA Division III Atlantic Region Cross Country Championships","
DREAM Park
Logan Twp, NJ 08085
  "
"2839","McDonald, Ethan","JR-3","Oneonta","29:19.1","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2840","Akerley, Devin","SR-4","Oneonta","29:19.5","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2841","Palmer, Matt","JR-3","Oneonta","29:23.4","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2842","Hannan, Chris","SR-4","Oneonta","29:29.2","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2843","Inguanta, Phillip","SR-4","Oneonta","30:24.3","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2844","Ryan, Sean","JR-3","Oneonta","30:29.9","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2845","Brennan, Ryan","SR-4","Oneonta","30:37.5","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2846","Farrell, John Ryan","SO-2","Oneonta","31:04.3","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2847","Dellabough, Blake","JR-3","Oneonta","31:12.1","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2848","O'Rourke, Ryan","SO-2","Oneonta","31:16.3","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2849","Difulvio, Mark","SR-4","Oneonta","31:44.5","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2850","George, Michael","SR-4","Oneonta","31:53.9","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2851","Ahearn, John","FR-1","Oneonta","31:54.3","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2852","Berglin, Nick","SR-4","Oneonta","33:19.5","October 27, 2018
","SUNYAC Cross Country Championships","
SUNY Fredonia
Fredonia, NY 14063
  "
"2853","Ahearn, John","FR-1","Oneonta","27:22.2","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2854","Difulvio, Mark","SR-4","Oneonta","27:31.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2855","George, Michael","SR-4","Oneonta","27:35.6","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2856","Berglin, Nick","SR-4","Oneonta","27:38.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2857","Ruiz, Isaiah","JR-3","Oneonta","28:05.1","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2858","Giardina, Jeremy","FR-1","Oneonta","28:20.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2859","Havens, Samuel","SO-2","Oneonta","28:31.6","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2860","Westman, Daniel","SR-4","Oneonta","28:54.9","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2861","Jacobsen, Erik","FR-1","Oneonta","29:27.0","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2862","Jacobsen, Scott","FR-1","Oneonta","29:32.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2863","Varela, Oscar","FR-1","Oneonta","29:42.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2864","Moran, Matthew","SR-4","Oneonta","31:07.1","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2865","Tuohy, Brendan","FR-1","Oneonta","36:14.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2866","McDonald, Ethan","JR-3","Oneonta","25:34.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2867","Akerley, Devin","SR-4","Oneonta","25:35.1","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2868","Hannan, Chris","SR-4","Oneonta","25:35.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2869","Palmer, Matt","JR-3","Oneonta","25:37.7","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2870","Inguanta, Phillip","SR-4","Oneonta","26:09.4","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2871","Brennan, Ryan","SR-4","Oneonta","26:41.7","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2872","Ryan, Sean","JR-3","Oneonta","26:51.9","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2873","Dellabough, Blake","JR-3","Oneonta","26:55.3","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2874","O'Rourke, Ryan","SO-2","Oneonta","27:04.1","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2875","Farrell, John Ryan","SO-2","Oneonta","27:07.1","October 13, 2018
","Rowan Interregional Border Battle","
DREAM Park
400 US-130
Logan Twp, NJ 08028
  "
"2876","Farrell, John Ryan","SO-2","Oneonta","27:04.8","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2877","Berglin, Nick","SR-4","Oneonta","27:14.5","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2878","George, Michael","SR-4","Oneonta","27:24.9","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2879","Ruiz, Isaiah","JR-3","Oneonta","27:56.2","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2880","Difulvio, Mark","SR-4","Oneonta","28:08.0","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2881","Ahearn, John","FR-1","Oneonta","28:13.9","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2882","Havens, Samuel","SO-2","Oneonta","28:24.8","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2883","Jacobsen, Erik","FR-1","Oneonta","28:36.6","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2884","Tuohy, Brendan","FR-1","Oneonta","29:01.2","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2885","Westman, Daniel","SR-4","Oneonta","29:16.9","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2886","Jacobsen, Scott","FR-1","Oneonta","29:40.9","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2887","Varela, Oscar","FR-1","Oneonta","30:45.9","September 29, 2018
","Paul Short Open","
Lehigh University
Bethlehem, PA 18018
  "
"2888","Hannan, Chris","SR-4","Oneonta","25:44.2","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2889","Dellabough, Blake","JR-3","Oneonta","26:18.0","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2890","Palmer, Matt","JR-3","Oneonta","26:21.7","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2891","Inguanta, Phillip","SR-4","Oneonta","26:30.0","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2892","Akerley, Devin","SR-4","Oneonta","26:30.6","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2893","Ryan, Sean","JR-3","Oneonta","27:13.9","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2894","Brennan, Ryan","SR-4","Oneonta","27:21.1","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2895","O'Rourke, Ryan","SO-2","Oneonta","27:28.4","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2896","Giardina, Jeremy","FR-1","Oneonta","28:36.8","September 29, 2018
","Paul Short Brown","
Lehigh University
Bethlehem, PA 18018
  "
"2897","Wachter, Karl","JR-3","St. Thomas (Minn.)","25:26.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2898","Kozlowski, Carl","SO-2","St. Thomas (Minn.)","25:57.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2899","Wiel, Biel","FR-1","St. Thomas (Minn.)","26:04.1","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2900","Rosenau, Parker","SR-4","St. Thomas (Minn.)","26:13.3","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2901","Kiley, Collin","JR-3","St. Thomas (Minn.)","26:49.6","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2902","Karrick, Macallister","FR-1","St. Thomas (Minn.)","26:53.2","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2903","Ebent, Adam","FR-1","St. Thomas (Minn.)","27:26.9","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2904","Rosenau, Parker","SR-4","St. Thomas (Minn.)","25:21.6","November 10, 2018
","NCAA Division III Central Region Cross Country Championships","
Wartburg (Eastern Deadline)
Waverly, IA 50677
  "
"2905","Wachter, Karl","JR-3","St. Thomas (Minn.)","25:28.8","November 10, 2018
","NCAA Division III Central Region Cross Country Championships","
Wartburg (Eastern Deadline)
Waverly, IA 50677
  "
"2906","Wiel, Biel","FR-1","St. Thomas (Minn.)","25:31.3","November 10, 2018
","NCAA Division III Central Region Cross Country Championships","
Wartburg (Eastern Deadline)
Waverly, IA 50677
  "
"2907","Karrick, Macallister","FR-1","St. Thomas (Minn.)","25:41.9","November 10, 2018
","NCAA Division III Central Region Cross Country Championships","
Wartburg (Eastern Deadline)
Waverly, IA 50677
  "
"2908","Kozlowski, Carl","SO-2","St. Thomas (Minn.)","26:00.2","November 10, 2018
","NCAA Division III Central Region Cross Country Championships","
Wartburg (Eastern Deadline)
Waverly, IA 50677
  "
"2909","Kiley, Collin","JR-3","St. Thomas (Minn.)","26:25.1","November 10, 2018
","NCAA Division III Central Region Cross Country Championships","
Wartburg (Eastern Deadline)
Waverly, IA 50677
  "
"2910","Ebent, Adam","FR-1","St. Thomas (Minn.)","26:56.3","November 10, 2018
","NCAA Division III Central Region Cross Country Championships","
Wartburg (Eastern Deadline)
Waverly, IA 50677
  "
"2911","Wachter, Karl","JR-3","St. Thomas (Minn.)","25:39.2","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2912","Rosenau, Parker","SR-4","St. Thomas (Minn.)","26:11.2","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2913","Karrick, Macallister","FR-1","St. Thomas (Minn.)","26:15.4","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2914","Kozlowski, Carl","SO-2","St. Thomas (Minn.)","26:20.4","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2915","Wiel, Biel","FR-1","St. Thomas (Minn.)","26:43.0","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2916","Kiley, Collin","JR-3","St. Thomas (Minn.)","27:16.7","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2917","Ebent, Adam","FR-1","St. Thomas (Minn.)","27:21.4","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2918","McGivern, George","JR-3","St. Thomas (Minn.)","27:25.5","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2919","Graff, Chase","JR-3","St. Thomas (Minn.)","27:38.0","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2920","Javens, Landon","FR-1","St. Thomas (Minn.)","27:43.2","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2921","Heun, Jack","FR-1","St. Thomas (Minn.)","27:51.8","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2922","Sansone, Keegan","FR-1","St. Thomas (Minn.)","27:59.3","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2923","Sluga, Nicholas","FR-1","St. Thomas (Minn.)","28:03.2","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2924","Osborne, Jack","FR-1","St. Thomas (Minn.)","28:49.7","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2925","LaChance, Bailey","SR-4","St. Thomas (Minn.)","28:53.2","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2926","Palyan, Jess","SR-4","St. Thomas (Minn.)","29:29.9","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2927","Schultz, Camerson","FR-1","St. Thomas (Minn.)","29:31.5","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2928","Carl, Brian","FR-1","St. Thomas (Minn.)","29:40.0","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2929","Willard, Josh","SO-2","St. Thomas (Minn.)","29:46.9","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2930","Trempe, Eric","FR-1","St. Thomas (Minn.)","30:30.4","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2931","Smith, Anthony","JR-3","St. Thomas (Minn.)","31:16.7","October 27, 2018
","MIAC Championships","
St. Olaf
Northfield, MN 55057
  "
"2932","Torres, Luis","JR-3","Emory","25:58.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2933","Shaw, Bennett","SR-4","Emory","25:59.6","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2934","Branson, Sam","JR-3","Emory","26:00.5","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2935","Dillon, Matt","SO-2","Emory","26:02.1","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2936","Whetstone, Jack","SO-2","Emory","26:16.0","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2937","Kliewer, Andrew","JR-3","Emory","26:21.4","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
"2938","Lucas, Brett","FR-1","Emory","26:26.8","November 17, 2018
","NCAA Division III Cross Country Championships","
Lake Breeze Golf Club
Winneconne, WI 54902
  "
